IsCanceled,LeadTime,Adults,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,BookingChanges,DepositType,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,hotel,StatuMinusArrivalDate,TotalNights,RoomMatch,TotalPeople,HaveChild
1,2,1,2,60,6,3,0,0,0,0,0,2,4,0,0,1,1,4,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0
1,4,1,0,136,5,3,0,0,0,0,0,2,1,0,0,0,1,3,1,1,0
1,2,1,0,98,6,3,0,0,0,0,0,2,3,0,1,1,1,3,1,1,0
1,4,1,0,136,4,3,0,0,0,0,1,2,3,0,0,1,3,3,1,1,0
1,2,2,0,35,6,3,0,0,0,0,0,2,4,0,0,1,2,2,1,2,0
1,3,1,0,146,6,3,0,0,0,0,0,2,2,0,0,1,3,4,1,1,0
1,3,1,0,136,5,3,0,0,0,0,0,2,2,0,0,1,1,3,1,1,0
1,1,1,3,12,6,3,0,0,0,0,0,2,4,0,0,1,3,1,1,1,0
1,3,1,0,163,6,3,0,0,0,0,0,2,4,0,0,1,3,3,1,1,0
1,4,1,0,136,6,3,0,1,0,1,0,2,2,0,1,1,3,4,1,1,0
1,2,1,3,30,6,3,0,0,0,0,0,2,3,0,1,1,1,1,1,1,0
1,3,1,0,136,3,1,0,0,0,0,0,2,2,0,1,0,3,4,1,2,1
1,4,1,0,125,3,1,0,0,0,1,0,2,4,0,2,1,1,4,1,2,1
1,3,1,0,136,2,0,0,0,0,0,0,2,4,0,0,0,1,4,1,1,0
1,2,1,0,35,6,3,0,0,0,0,0,2,3,0,1,1,1,1,1,1,0
1,3,1,3,7,6,3,0,0,0,0,0,2,2,0,0,1,3,3,1,1,0
1,3,1,3,52,6,3,0,0,0,0,0,2,3,0,1,1,1,2,1,1,0
1,4,1,0,136,6,3,0,0,0,0,0,2,1,0,1,0,1,4,1,1,0
1,4,1,0,44,6,3,0,0,0,0,0,2,4,0,0,1,1,3,1,2,1
1,4,1,0,44,6,3,0,0,0,0,0,2,2,0,0,1,1,3,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,3,0,1,0,1,1,1,1,0
1,2,1,3,136,6,3,0,0,0,0,0,2,2,0,2,1,2,1,1,1,0
1,4,1,0,77,6,3,0,0,0,0,0,2,4,0,1,1,1,3,1,1,0
1,4,1,0,136,6,3,0,0,0,0,0,2,1,0,0,1,1,1,1,1,0
1,2,2,0,52,6,3,0,0,0,0,0,2,4,0,0,1,2,3,1,2,0
1,4,1,0,136,5,3,0,0,0,1,0,2,2,0,0,1,1,2,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,3,0,0,1,2,2,1,1,0
1,4,1,0,77,6,3,0,0,0,0,0,2,3,0,3,0,1,4,1,1,0
1,3,1,0,136,6,3,0,0,0,1,0,2,2,0,1,1,1,1,1,1,0
1,4,1,0,136,5,3,0,1,0,0,0,2,3,0,0,0,3,3,1,1,0
1,3,1,2,136,6,3,0,0,0,0,0,2,4,0,3,1,3,1,1,2,1
1,4,1,0,136,6,3,0,0,0,0,0,2,3,0,0,0,3,4,1,1,0
1,4,1,0,81,6,3,0,0,0,0,0,2,3,0,0,1,1,3,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,3,0,0,1,1,2,1,1,0
1,3,1,2,52,6,3,0,0,0,0,0,2,4,0,1,1,1,1,1,1,0
1,3,1,0,136,4,3,0,0,0,0,0,3,1,0,0,1,2,2,1,1,0
1,3,1,0,136,5,3,0,0,0,0,0,3,2,0,1,1,1,2,1,1,0
1,3,1,0,35,6,3,0,0,0,0,0,2,3,0,0,1,1,4,1,1,0
1,3,1,2,82,6,3,0,0,0,0,0,2,4,0,1,1,2,2,1,2,1
1,4,1,1,136,5,3,0,0,0,0,0,2,3,0,1,0,1,4,1,2,1
1,4,1,0,136,4,3,0,1,0,0,1,2,1,0,0,1,3,1,1,1,0
1,4,1,0,104,6,3,0,0,0,2,0,2,4,0,1,1,3,3,1,2,1
1,4,1,3,170,6,3,0,0,0,0,0,2,2,0,1,1,1,3,1,1,0
1,4,1,3,77,6,3,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
1,4,1,0,136,5,3,0,0,0,1,0,0,1,0,1,0,1,4,1,1,0
1,3,1,0,155,6,3,0,0,0,0,0,2,4,0,1,1,3,4,1,1,0
1,2,1,0,82,6,3,0,0,0,0,0,2,4,0,0,1,1,3,1,1,0
1,1,1,0,143,6,3,0,0,0,0,0,2,4,0,0,1,1,4,1,2,1
1,3,1,0,77,6,3,0,0,0,0,0,2,4,0,0,1,1,1,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,4,0,1,1,3,1,1,2,1
1,2,1,0,136,4,3,0,0,0,0,0,3,1,0,0,0,1,4,1,1,0
1,4,1,2,82,6,3,0,0,0,0,0,2,4,0,0,1,1,4,1,1,0
1,1,1,0,136,3,1,0,0,0,0,0,2,2,0,1,1,1,1,1,1,0
1,3,1,0,77,6,3,0,0,0,0,0,2,4,0,0,1,1,2,1,1,0
1,4,1,0,60,6,3,0,0,0,1,0,2,4,0,2,0,1,4,1,2,1
1,3,1,0,136,6,3,0,0,0,0,0,2,4,0,0,0,3,3,1,1,0
1,1,1,0,52,6,3,0,0,0,0,0,2,3,0,1,1,3,1,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,2,0,1,0,2,3,1,1,0
1,3,1,0,136,5,3,0,0,0,0,0,2,1,0,0,1,1,3,1,1,0
1,4,1,0,136,4,3,0,0,0,0,1,2,3,0,0,1,1,1,1,1,0
1,3,1,0,57,6,3,0,0,0,0,0,2,4,0,1,1,2,3,1,1,0
1,4,1,0,32,6,3,0,0,0,0,0,2,2,0,0,1,3,1,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,3,0,1,0,2,1,1,1,0
1,4,1,0,136,2,0,0,0,0,0,1,3,3,0,0,1,3,2,1,1,0
1,4,1,3,44,6,3,0,0,0,1,0,2,2,0,0,1,1,4,1,1,0
1,3,1,0,57,6,3,0,0,0,1,0,2,3,0,1,1,3,1,1,1,0
1,4,1,0,136,6,3,0,0,0,0,0,2,4,0,1,0,3,3,1,1,0
1,1,1,3,52,6,3,0,0,0,0,0,2,4,0,0,1,2,1,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0
1,3,1,0,26,6,3,0,0,0,0,0,2,4,0,0,0,3,1,1,2,1
1,2,1,0,60,6,3,0,0,0,0,0,2,4,0,0,1,1,3,1,1,0
1,3,1,2,52,6,3,0,0,0,0,0,2,4,0,1,0,3,1,1,1,0
1,4,1,0,81,3,1,0,0,0,0,0,2,3,0,2,1,1,3,1,1,0
1,3,1,0,77,6,3,0,0,0,4,0,3,1,0,0,0,3,4,1,1,0
1,2,1,0,136,3,1,0,1,0,0,0,2,1,0,1,0,1,2,1,1,0
1,2,1,3,32,6,3,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
1,4,1,2,136,5,3,1,1,0,0,0,2,1,0,1,0,1,4,1,1,0
1,3,1,0,44,6,3,0,0,0,0,0,2,4,0,0,1,1,3,1,1,0
1,4,1,0,60,6,3,0,0,0,3,0,2,4,0,2,1,1,4,0,1,0
1,3,1,0,136,5,3,0,0,0,0,0,3,3,0,0,1,1,1,1,1,0
1,2,1,0,57,6,3,0,0,0,0,0,2,4,0,0,1,1,1,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,3,0,0,0,2,2,1,1,0
1,4,1,3,57,6,3,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
1,4,1,0,57,6,3,0,0,0,0,0,2,3,0,0,1,1,4,1,1,0
1,1,1,0,60,3,1,0,0,0,0,0,3,2,0,0,0,1,1,1,1,0
1,4,1,0,57,3,1,0,0,0,0,0,2,4,0,0,1,3,2,1,1,0
1,4,1,0,52,6,3,0,0,0,0,0,2,3,0,1,1,1,2,1,1,0
1,1,1,0,136,3,1,0,1,0,0,0,2,1,0,0,0,2,1,1,1,0
1,3,1,0,52,6,3,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
1,2,1,3,136,6,3,0,1,0,0,0,0,3,0,0,1,3,2,1,1,0
1,4,1,0,82,6,3,0,0,0,0,0,2,3,0,1,1,2,3,1,1,0
1,4,1,0,44,6,3,0,0,0,0,0,2,3,0,2,1,1,2,1,1,0
1,4,2,0,136,6,3,0,0,0,0,0,2,4,0,0,0,2,1,1,2,1
1,2,1,2,16,6,3,0,0,0,0,0,2,4,0,1,1,1,2,1,1,0
1,4,1,0,136,4,3,0,3,4,0,0,3,1,0,0,1,1,1,1,1,0
1,4,2,0,124,6,3,0,0,0,0,0,2,4,0,0,1,1,3,1,2,0
1,2,1,0,44,6,3,0,0,0,0,0,2,3,0,0,1,1,2,1,1,0
1,4,1,0,60,6,3,0,0,0,0,0,2,1,0,0,0,1,4,1,1,0
1,3,1,0,125,6,3,0,0,0,0,0,2,3,0,0,1,3,3,1,1,0
1,4,1,0,67,6,3,0,0,0,1,0,2,2,0,0,1,3,3,1,2,1
1,3,2,0,52,6,3,0,0,0,1,0,2,4,0,1,1,1,3,1,2,0
1,4,1,0,57,6,3,0,0,0,0,0,2,4,0,0,0,1,3,1,1,0
1,4,1,0,136,6,3,0,1,0,0,0,2,3,0,1,0,2,1,1,1,0
1,4,2,2,104,6,3,0,0,0,0,0,2,4,0,0,0,2,4,1,2,1
1,3,1,0,57,6,3,0,0,0,0,0,2,3,0,0,1,3,1,1,2,1
1,2,2,0,47,6,3,0,0,0,0,0,2,3,0,1,1,1,3,0,2,0
1,2,1,0,52,6,3,0,0,0,0,0,2,4,0,1,1,1,3,1,1,0
1,4,1,0,136,6,3,1,1,0,0,0,2,3,0,0,1,2,2,1,1,0
1,2,1,0,136,3,1,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0
1,3,1,2,136,6,3,0,0,0,0,0,2,4,0,2,0,2,3,1,1,0
1,3,2,0,52,6,3,0,0,0,0,0,2,4,0,0,1,3,1,1,2,0
1,2,1,0,76,6,3,0,0,0,1,0,2,3,0,0,1,1,4,1,1,0
1,3,1,0,44,6,3,0,0,0,0,0,2,2,0,0,1,3,3,1,1,0
1,3,1,0,14,6,3,0,0,0,0,0,2,2,0,0,1,3,3,1,1,0
1,3,1,0,104,6,3,0,0,0,0,0,2,4,0,1,1,3,2,1,1,0
1,3,1,3,60,6,3,0,0,0,0,0,2,2,0,1,1,1,1,1,1,0
1,4,1,0,136,4,3,0,0,0,0,1,2,1,0,0,0,1,4,1,1,0
1,2,1,0,125,6,3,0,0,0,0,0,2,4,0,1,1,2,1,1,2,1
1,2,1,0,32,6,3,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
1,2,1,0,82,6,3,0,0,0,0,0,2,2,0,0,1,2,1,1,1,0
1,3,1,0,57,3,1,0,0,0,0,0,2,4,0,0,0,3,4,1,2,1
1,2,1,0,2,6,3,0,0,0,0,0,2,3,0,0,1,1,4,1,1,0
1,4,1,0,136,6,3,0,0,0,0,0,2,3,0,1,1,1,1,1,1,0
1,4,1,3,16,6,3,0,0,0,0,0,2,3,0,2,1,1,2,0,1,0
1,4,1,3,136,6,3,0,0,0,0,0,2,2,0,0,1,1,3,1,1,0
1,4,1,2,136,5,3,0,1,0,0,1,2,1,0,0,0,1,1,1,1,0
1,4,1,1,136,4,3,0,0,0,1,1,2,1,0,0,0,2,2,0,1,0
1,2,1,0,44,6,3,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0
1,1,1,0,136,3,1,0,0,0,0,0,2,2,0,0,0,1,1,1,1,0
1,4,1,0,136,4,1,0,0,0,0,1,2,1,0,0,0,3,1,1,1,0
1,4,1,3,44,6,3,0,0,0,0,0,2,3,0,1,1,3,2,1,1,0
1,1,1,3,136,6,3,0,0,0,0,0,2,1,0,0,1,3,4,1,1,0
1,4,1,0,136,6,3,0,0,0,0,0,2,1,0,1,1,1,1,1,1,0
1,2,1,0,136,5,3,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
1,2,1,3,92,6,3,0,0,0,0,0,2,2,0,1,1,1,1,1,1,0
1,4,2,0,67,6,3,0,0,0,0,0,2,3,0,0,1,3,4,1,2,0
1,4,1,0,136,4,3,0,0,0,0,0,3,2,0,1,1,1,3,1,1,0
1,2,1,3,136,6,3,1,1,0,0,0,2,2,0,0,1,1,4,1,1,0
1,4,2,2,136,6,3,0,0,0,0,0,2,4,0,0,0,3,3,1,2,1
1,3,2,0,60,6,3,0,0,0,0,0,2,4,0,0,1,3,2,1,2,0
1,1,1,0,136,3,1,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
1,4,1,0,136,5,3,0,1,0,0,1,2,2,0,0,1,1,3,1,1,0
1,3,1,3,60,6,3,0,0,0,0,0,2,3,0,0,1,3,3,1,1,0
1,3,1,0,170,6,3,0,0,0,0,0,2,4,0,2,1,3,1,1,1,0
1,2,1,0,57,6,3,0,0,0,0,0,2,2,0,1,1,1,2,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,4,0,2,0,1,1,1,2,1
1,4,1,0,136,5,3,0,0,0,0,0,2,1,0,0,0,1,4,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,4,0,0,1,3,3,1,2,1
1,2,1,2,136,6,3,0,0,0,0,0,2,3,0,1,0,1,3,1,1,0
1,1,1,0,52,6,3,0,0,0,0,0,2,4,0,0,1,2,1,1,1,0
1,2,1,3,82,6,3,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
1,4,1,0,136,6,3,0,1,0,0,0,3,2,0,2,1,1,3,1,1,0
1,4,1,0,136,6,3,0,0,0,0,0,2,4,0,1,1,1,2,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,3,2,0,1,1,1,1,1,1,0
1,4,1,0,136,6,3,0,1,0,0,0,3,1,0,1,1,1,4,1,1,0
1,3,1,2,136,4,3,0,1,0,0,1,2,2,0,0,1,2,1,1,1,0
1,2,1,0,136,5,3,0,0,0,0,0,2,1,0,1,1,2,1,1,1,0
1,3,1,0,136,5,3,0,0,0,0,0,3,3,0,0,1,1,1,1,1,0
1,3,1,0,52,6,3,0,0,0,1,0,2,3,0,0,0,2,3,1,1,0
1,4,1,0,136,3,1,0,0,0,0,0,2,1,0,0,0,2,4,1,1,0
1,4,1,3,30,6,3,0,0,0,0,0,2,2,0,1,1,2,2,1,1,0
1,1,1,0,60,6,3,0,0,0,0,0,2,4,0,3,1,2,1,1,1,0
1,2,1,0,52,6,3,0,0,0,0,0,2,4,0,0,1,1,1,1,1,0
1,2,1,0,57,3,1,0,0,0,0,0,2,4,0,1,1,1,3,1,1,0
1,3,1,0,60,6,3,0,0,0,0,0,2,3,0,2,1,3,2,1,1,0
1,1,1,0,136,2,0,0,0,0,1,0,3,3,0,0,1,2,1,0,1,0
1,4,1,0,60,6,3,0,0,0,2,0,2,4,0,0,0,1,2,1,1,0
1,3,1,3,77,6,3,0,0,0,0,0,2,3,0,0,1,3,3,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,3,0,1,0,3,1,1,1,0
1,3,1,0,136,5,3,0,0,0,3,0,3,3,0,0,1,1,2,1,1,0
1,1,1,0,136,3,1,0,0,0,0,0,2,1,0,1,0,1,1,0,2,1
1,1,2,0,38,6,3,0,0,0,0,0,2,4,0,0,1,2,1,1,2,0
1,2,1,0,50,3,1,0,0,0,0,0,2,4,0,0,1,1,1,1,1,0
1,3,1,4,136,4,3,0,1,0,0,1,2,2,0,0,0,3,2,1,1,0
1,1,1,3,52,6,3,0,0,0,0,0,2,2,0,0,1,2,1,1,1,0
1,3,1,0,57,6,3,0,0,0,0,0,2,4,0,0,1,1,2,1,1,0
1,3,1,0,141,6,3,0,0,0,0,0,2,3,0,0,1,3,1,1,2,1
1,3,1,0,52,6,3,0,0,0,0,0,2,2,0,1,0,1,1,1,1,0
1,3,1,3,60,6,3,0,0,0,0,0,2,3,0,0,1,3,1,1,1,0
1,2,1,3,44,6,3,0,0,0,0,0,2,2,0,2,1,1,3,1,1,0
1,3,1,0,26,6,3,0,0,0,0,0,2,2,0,1,1,3,4,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,2,0,1,0,3,2,1,1,0
1,2,1,3,82,6,3,0,0,0,0,0,2,3,0,1,1,1,2,1,1,0
1,1,1,0,136,2,1,1,0,0,0,0,1,4,0,0,1,1,1,0,1,0
1,3,1,0,169,6,3,0,0,0,0,0,2,3,0,3,1,3,3,1,1,0
1,4,1,0,77,6,3,0,0,0,0,0,2,2,0,0,0,1,4,1,1,0
1,4,1,0,81,6,3,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
1,4,1,0,136,4,3,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0
1,1,1,0,136,6,3,0,0,0,1,0,2,3,0,1,1,2,1,1,1,0
1,4,2,2,60,6,3,0,0,0,0,0,2,4,0,0,1,3,3,1,2,0
1,3,1,0,136,5,3,0,0,0,0,0,0,2,0,0,0,3,3,1,1,0
1,3,1,0,170,6,3,0,0,0,0,0,2,1,0,0,0,3,2,1,1,0
1,1,1,0,136,3,1,0,0,0,0,0,2,1,0,0,0,3,1,1,1,0
1,3,1,0,52,6,3,0,0,0,1,0,2,1,0,1,0,3,4,1,2,1
1,2,1,0,136,2,0,0,0,0,0,0,2,1,0,0,1,1,3,1,1,0
1,4,1,0,136,5,3,0,0,0,0,0,3,3,0,0,1,1,1,0,1,0
1,4,1,0,136,6,3,0,0,0,0,0,2,4,0,1,0,1,4,1,2,1
1,3,1,0,30,6,3,0,0,0,0,0,2,4,0,1,1,3,4,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,1,0,1,1,3,1,1,1,0
1,2,1,0,32,6,3,0,0,0,0,0,2,4,0,0,1,1,4,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,1,0,1,0,2,4,1,1,0
1,4,1,0,20,6,3,0,0,0,3,0,2,2,0,1,1,1,3,1,1,0
1,4,1,0,170,6,3,0,0,0,0,0,2,3,0,1,1,1,3,1,1,0
1,3,1,2,136,5,3,0,0,0,0,0,2,3,0,1,0,3,3,1,2,1
1,3,1,0,136,6,3,0,0,0,0,0,2,3,0,1,0,1,2,1,2,1
1,2,1,0,136,6,3,0,0,0,0,0,2,4,0,0,1,1,1,1,1,0
1,2,1,0,136,2,0,0,0,0,0,0,2,1,0,0,0,3,1,1,1,0
1,2,1,0,124,6,3,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0
1,1,1,0,136,5,3,1,0,6,0,0,2,1,0,2,1,1,1,1,1,0
1,4,1,0,77,6,3,0,0,0,0,0,2,2,0,2,0,1,4,1,1,0
1,3,1,1,136,5,3,0,0,0,0,0,2,1,0,1,0,3,4,1,1,0
1,4,1,0,136,4,3,0,1,0,0,0,3,1,0,0,1,1,2,1,1,0
1,2,1,3,136,6,3,0,0,0,0,0,2,4,0,1,1,1,1,1,1,0
1,4,1,3,60,6,3,0,0,0,0,0,2,2,0,1,1,1,1,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,3,0,2,0,1,2,1,1,0
1,2,1,0,136,2,0,0,0,0,0,0,2,1,0,0,1,1,1,1,1,0
1,4,1,0,136,3,1,0,0,0,0,0,2,2,0,0,0,1,4,1,1,0
1,4,1,0,136,4,3,0,0,0,0,1,2,1,0,0,0,1,1,1,1,0
1,4,1,3,77,6,3,0,0,0,0,0,2,3,0,0,1,1,2,1,1,0
1,2,1,0,136,5,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
1,1,1,0,175,6,3,0,0,0,1,0,2,2,0,1,1,2,1,1,1,0
1,4,1,0,60,6,3,0,0,0,0,0,2,4,0,1,1,1,3,1,1,0
1,3,1,0,136,2,0,0,1,0,0,0,3,2,0,0,1,3,1,1,1,0
1,4,1,0,136,5,3,0,0,0,0,0,2,1,0,0,0,1,4,1,1,0
1,1,1,0,136,3,1,0,0,0,0,0,2,4,0,0,1,1,4,1,1,0
1,4,1,0,136,4,3,0,0,0,0,1,2,1,0,0,1,2,1,1,1,0
1,3,1,0,57,6,3,0,0,0,0,0,2,3,0,1,1,1,3,1,1,0
1,1,1,0,136,3,1,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
1,4,1,0,136,4,3,0,0,0,0,1,2,1,0,0,1,2,1,1,1,0
1,2,1,2,16,6,3,0,0,0,0,0,2,3,0,1,0,1,2,1,1,0
1,3,2,2,82,6,3,0,0,0,0,0,2,4,0,0,1,3,2,1,2,0
1,1,1,0,26,6,3,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0
1,2,1,2,60,6,3,0,0,0,0,0,2,1,0,1,0,1,2,1,1,0
1,4,1,2,136,5,3,0,0,0,0,0,3,1,0,0,1,2,3,1,1,0
1,1,1,0,136,6,3,0,0,0,0,0,2,3,0,0,1,1,1,1,1,0
1,2,1,0,81,6,3,0,0,0,0,0,2,3,0,1,1,2,1,1,1,0
1,3,1,0,57,6,3,0,0,0,0,0,2,4,0,0,1,3,1,1,2,1
1,4,1,0,136,6,3,0,0,0,0,0,2,3,0,1,0,1,2,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,2,0,1,0,1,4,1,1,0
1,4,1,0,47,6,3,0,0,0,0,0,2,3,0,0,1,1,2,1,1,0
1,1,1,0,57,3,1,0,0,0,0,0,2,2,0,0,1,1,3,1,1,0
1,2,1,0,136,6,3,0,0,0,1,0,0,2,0,2,1,2,1,1,1,0
1,2,1,0,170,6,3,0,0,0,0,0,2,4,0,0,1,2,2,1,1,0
1,1,1,3,38,6,3,0,0,0,0,0,2,2,0,0,1,1,4,1,1,0
1,2,1,0,57,6,3,0,0,0,0,0,2,3,0,0,1,3,3,1,1,0
1,2,1,0,52,6,3,0,0,0,0,0,2,3,0,0,1,1,3,1,1,0
1,4,1,0,77,6,3,0,0,0,0,0,2,1,0,2,0,1,2,1,1,0
1,4,2,0,125,6,3,0,0,0,0,0,2,4,0,0,0,1,4,1,2,1
1,3,1,0,57,6,3,0,0,0,0,0,2,2,0,0,1,3,1,1,1,0
1,2,1,2,52,6,3,0,0,0,0,0,2,4,0,1,1,1,3,1,1,0
1,2,1,0,60,6,3,0,0,0,0,0,2,4,0,0,1,1,2,1,2,1
1,3,1,2,52,6,3,0,0,0,0,0,2,4,0,0,0,3,3,1,1,0
1,4,1,0,124,6,3,0,0,0,0,0,2,2,0,0,1,1,2,1,1,0
1,3,1,0,60,6,3,0,0,0,0,0,2,3,0,0,1,1,3,1,1,0
1,1,1,0,136,3,1,0,0,0,0,0,2,1,0,0,0,3,1,1,1,0
1,4,1,2,136,4,1,0,0,0,0,1,2,2,0,0,0,1,4,1,1,0
1,4,1,0,136,4,3,0,0,0,0,1,2,1,0,0,1,2,1,1,1,0
1,3,1,3,136,6,3,0,0,0,1,0,2,1,0,1,1,1,4,1,1,0
1,4,1,0,155,6,3,0,0,0,0,0,2,3,0,0,1,1,2,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,4,0,0,1,1,2,1,1,0
1,4,1,2,52,6,3,0,0,0,0,0,2,3,0,0,1,1,3,1,1,0
1,4,1,0,67,6,3,0,0,0,0,0,2,3,0,0,1,1,4,1,2,1
1,2,1,0,52,6,3,0,0,0,1,0,2,3,0,0,1,3,1,1,1,0
1,3,1,0,57,6,3,0,0,0,0,0,2,3,0,0,1,1,2,1,1,0
1,2,1,0,136,5,3,0,1,0,0,1,2,2,0,0,1,1,1,1,1,0
1,2,1,0,136,5,3,0,0,0,0,0,2,1,0,0,1,1,4,1,1,0
1,2,1,0,136,6,3,0,0,0,0,0,2,2,0,0,1,2,3,1,1,0
1,4,1,0,136,6,3,0,1,0,1,0,3,4,0,1,0,3,4,1,2,1
1,4,1,0,136,4,1,0,0,0,0,1,3,1,0,0,0,3,1,1,1,0
1,3,1,3,136,5,3,0,0,0,0,0,2,2,0,0,1,3,3,1,1,0
1,1,1,0,136,2,0,0,0,0,0,0,2,2,0,0,1,3,1,1,1,0
1,3,1,0,136,6,3,0,0,0,1,0,2,1,0,0,0,3,4,1,1,0
1,3,1,0,26,6,3,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0
1,4,1,0,60,6,3,0,0,0,0,0,2,1,0,0,0,1,4,1,1,0
1,4,2,0,150,6,3,0,0,0,0,0,2,4,0,1,1,1,1,1,2,0
1,4,1,3,57,6,3,0,0,0,0,0,2,3,0,0,1,1,3,1,1,0
1,4,1,0,77,6,3,0,0,0,0,0,2,4,0,2,1,1,3,1,2,1
1,4,1,0,44,6,3,0,0,0,0,0,2,3,0,0,1,1,4,1,1,0
1,3,1,2,52,6,3,0,0,0,2,0,2,4,0,0,1,2,1,1,2,1
1,1,1,0,87,6,3,0,0,0,0,0,2,2,0,1,1,3,1,1,1,0
1,4,1,0,30,6,3,0,0,0,0,0,2,4,0,2,1,1,2,1,1,0
1,3,1,0,77,6,3,0,0,0,0,0,2,4,0,0,0,3,4,1,1,0
1,4,1,0,60,6,3,0,0,0,0,0,2,3,0,2,1,1,3,1,1,0
1,1,1,0,136,5,3,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0
1,3,1,0,136,6,3,0,0,0,1,0,2,1,0,1,0,3,1,1,1,0
1,3,1,0,57,6,3,0,0,0,0,0,2,2,0,0,0,3,2,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,1,0,2,0,3,1,1,1,0
1,4,1,0,16,6,3,0,0,0,1,0,2,3,0,0,1,1,4,1,2,1
1,4,1,0,136,3,1,0,1,0,0,0,2,2,0,0,0,1,4,1,1,0
1,3,2,0,60,6,3,0,0,0,0,0,2,4,0,1,1,2,3,1,2,0
1,3,1,0,155,6,3,0,0,0,0,0,2,4,0,0,1,3,2,1,1,0
1,3,1,0,35,6,3,0,0,0,0,0,2,4,0,1,0,1,3,1,1,0
1,4,1,0,104,6,3,0,0,0,1,0,2,4,0,1,0,3,4,1,2,1
1,2,1,0,136,6,3,0,0,0,0,0,2,1,0,0,0,1,1,1,2,1
1,3,1,2,49,6,3,0,0,0,0,0,2,2,0,0,0,3,4,1,1,0
1,2,1,3,52,6,3,0,0,0,0,0,2,2,0,0,1,1,2,1,1,0
1,2,1,3,36,6,3,0,0,0,0,0,2,3,0,1,1,1,3,1,1,0
1,3,1,0,136,6,3,0,0,0,0,0,2,2,0,0,1,3,4,1,1,0
1,3,1,0,57,2,0,0,0,0,0,0,3,2,0,0,1,2,1,1,1,0
1,3,1,0,52,6,3,0,0,0,0,0,2,3,0,0,1,2,3,1,1,0
1,4,1,0,136,4,3,0,0,0,0,1,2,1,0,0,1,2,1,1,1,0
1,2,1,0,136,5,3,0,0,0,0,0,2,1,0,0,1,1,4,1,1,0
1,1,1,0,57,6,3,0,0,0,0,0,2,3,0,0,1,3,1,1,1,0
1,2,1,0,52,6,3,0,0,0,0,0,2,4,0,1,0,1,4,1,2,1
1,4,1,0,60,6,3,0,0,0,1,0,2,4,0,1,0,3,4,1,1,0
1,2,1,0,57,6,3,0,0,0,0,0,2,4,0,0,1,3,2,1,2,1
1,2,1,0,136,6,3,0,1,0,0,0,2,2,0,1,1,1,4,1,1,0
1,2,1,0,136,4,3,0,0,0,0,1,2,2,0,0,1,1,4,1,1,0
1,4,1,3,77,6,3,0,0,0,0,0,2,3,0,0,1,2,2,1,1,0
1,1,2,0,136,5,3,0,1,0,0,0,1,4,0,1,1,1,1,0,2,0
1,1,1,3,77,6,3,0,0,0,0,0,2,2,0,0,1,1,2,1,1,0
1,4,1,2,136,4,3,0,0,0,0,1,2,2,0,0,0,1,2,1,1,0
1,4,1,0,155,6,3,0,0,0,0,0,2,3,0,2,1,1,2,1,1,0
